device,filename,session_id,activity,fall_binary,split,rows,duration,first_timestamp,last_timestamp
WATCH,SESSION_20260901_002722_33F1_WATCH.csv,SESSION_20260901_002722_33F1,FALL_RIGHT,FALL,TRAIN,4005,26.765,1788202642094,1788202668859
WATCH,SESSION_20260901_002804_2557_WATCH.csv,SESSION_20260901_002804_2557,FALL_RIGHT,FALL,TRAIN,3123,20.859,1788202684133,1788202704992
WATCH,SESSION_20260901_002847_ED9E_WATCH.csv,SESSION_20260901_002847_ED9E,FALL_RIGHT,FALL,TRAIN,3547,23.711,1788202727888,1788202751599
WATCH,SESSION_20260901_002919_D4E0_WATCH.csv,SESSION_20260901_002919_D4E0,FALL_RIGHT,FALL,TRAIN,3294,22.003,1788202759708,1788202781711
WATCH,SESSION_20260901_002947_BF3E_WATCH.csv,SESSION_20260901_002947_BF3E,FALL_RIGHT,FALL,TRAIN,3515,23.489,1788202787853,1788202811342
WATCH,SESSION_20260901_003102_C2AF_WATCH.csv,SESSION_20260901_003102_C2AF,FALL_RIGHT,FALL,TRAIN,2535,16.927,1788202862476,1788202879403
WATCH,SESSION_20260901_003131_F831_WATCH.csv,SESSION_20260901_003131_F831,FALL_RIGHT,FALL,TRAIN,2381,15.431,1788202891901,1788202907332
WATCH,SESSION_20260901_003157_A141_WATCH.csv,SESSION_20260901_003157_A141,FALL_RIGHT,FALL,TRAIN,2498,16.685,1788202917281,1788202933966
WATCH,SESSION_20260901_003720_1A6D_WATCH.csv,SESSION_20260901_003720_1A6D,STANDING,NORMAL,TRAIN,2551,17.037,1788203240155,1788203257192
WATCH,SESSION_20260901_003748_F731_WATCH.csv,SESSION_20260901_003748_F731,STANDING,NORMAL,TRAIN,2247,14.798,1788203268762,1788203283560
WATCH,SESSION_20260901_003856_3D01_WATCH.csv,SESSION_20260901_003856_3D01,STANDING,NORMAL,TRAIN,3528,23.543,1788203336493,1788203360036
WATCH,SESSION_20260901_003959_6111_WATCH.csv,SESSION_20260901_003959_6111,STANDING,NORMAL,TRAIN,2698,18.015,1788203399094,1788203417109
WATCH,SESSION_20260901_004123_A04C_WATCH.csv,SESSION_20260901_004123_A04C,STANDING,NORMAL,TRAIN,2700,18.021,1788203482945,1788203500966
WATCH,SESSION_20260901_004151_74A3_WATCH.csv,SESSION_20260901_004151_74A3,STANDING,NORMAL,TRAIN,2696,18.003,1788203510247,1788203528250
PHONE,SESSION_20260831_130618_E3A0_MOBILE.csv,SESSION_20260831_130618_E3A0,SITTING,NORMAL,TRAIN,1172,36.36,1788161764946,1788161801306
PHONE,SESSION_20260831_130655_4D60_MOBILE.csv,SESSION_20260831_130655_4D60,SITTING,NORMAL,TRAIN,2787,42.6,1788161801306,1788161843906
PHONE,SESSION_20260831_130733_B21B_MOBILE.csv,SESSION_20260831_130733_B21B,SITTING,NORMAL,TRAIN,10124,81.608,1788161843906,1788161925514
PHONE,SESSION_20260831_131244_7E37_MOBILE.csv,SESSION_20260831_131244_7E37,SITTING,NORMAL,TRAIN,9880,301.542,1788162047365,1788162348907
PHONE,SESSION_20260831_132747_E109_MOBILE.csv,SESSION_20260831_132747_E109,SITTING,NORMAL,TRAIN,3041,62.186,1788163062571,1788163124757
PHONE,SESSION_20260831_132930_4FA6_MOBILE.csv,SESSION_20260831_132930_4FA6,SITTING,NORMAL,TRAIN,3028,100.613,1788163124757,1788163225370
PHONE,SESSION_20260831_133331_D248_MOBILE.csv,SESSION_20260831_133331_D248,SITTING,NORMAL,TRAIN,3039,134.954,1788163333493,1788163468447
PHONE,SESSION_20260831_133500_7989_MOBILE.csv,SESSION_20260831_133500_7989,SITTING,NORMAL,TRAIN,1494,36.699,1788163492185,1788163528884
PHONE,SESSION_20260831_133534_9456_MOBILE.csv,SESSION_20260831_133534_9456,SITTING,NORMAL,TRAIN,1904,41.056,1788163528884,1788163569940
PHONE,SESSION_20260831_133616_C29C_MOBILE.csv,SESSION_20260831_133616_C29C,SITTING,NORMAL,TRAIN,1642,36.528,1788163569940,1788163606468
PHONE,SESSION_20260831_133655_5F68_MOBILE.csv,SESSION_20260831_133655_5F68,SITTING,NORMAL,TRAIN,964,26.738,1788163606468,1788163633206
PHONE,SESSION_20260831_133724_4E9F_MOBILE.csv,SESSION_20260831_133724_4E9F,SITTING,NORMAL,TRAIN,1496,38.472,1788163633206,1788163671678
PHONE,SESSION_20260831_133801_7D4D_MOBILE.csv,SESSION_20260831_133801_7D4D,SITTING,NORMAL,TRAIN,714,24.23,1788163671678,1788163695908
PHONE,SESSION_20260831_133817_ED14_MOBILE.csv,SESSION_20260831_133817_ED14,SITTING,NORMAL,TRAIN,49,1.219,1788163697686,1788163698905
PHONE,SESSION_20260831_133820_62C3_MOBILE.csv,SESSION_20260831_133820_62C3,SITTING,NORMAL,TRAIN,330,6.926,1788163700489,1788163707415
PHONE,SESSION_20260831_133836_EB11_MOBILE.csv,SESSION_20260831_133836_EB11,SITTING,NORMAL,TRAIN,1348,33.871,1788163707415,1788163741286
PHONE,SESSION_20260831_133922_BC01_MOBILE.csv,SESSION_20260831_133922_BC01,SITTING,NORMAL,TRAIN,1592,49.374,1788163742324,1788163791698
PHONE,SESSION_20260831_162745_0D6D_MOBILE.csv,SESSION_20260831_162745_0D6D,WALKING,NORMAL,TRAIN,1778,41.289,1788173851566,1788173892855
PHONE,SESSION_20260831_162817_CC61_MOBILE.csv,SESSION_20260831_162817_CC61,WALKING,NORMAL,TRAIN,1819,38.561,1788173892855,1788173931416
PHONE,SESSION_20260831_162935_265D_MOBILE.csv,SESSION_20260831_162935_265D,WALKING,NORMAL,TRAIN,1759,39.657,1788173968877,1788174008534
PHONE,SESSION_20260831_163101_114B_MOBILE.csv,SESSION_20260831_163101_114B,SITTING,NORMAL,TRAIN,2027,45.318,1788174053984,1788174099302
PHONE,SESSION_20260831_163400_621C_MOBILE.csv,SESSION_20260831_163400_621C,STANDING,NORMAL,TRAIN,1635,171.018,1788174099302,1788174270320
PHONE,SESSION_20260831_163438_3721_MOBILE.csv,SESSION_20260831_163438_3721,STANDING,NORMAL,TRAIN,2037,46.134,1788174270320,1788174316454
PHONE,SESSION_20260831_163608_E73D_MOBILE.csv,SESSION_20260831_163608_E73D,STANDING,NORMAL,TRAIN,2090,45.737,1788174360314,1788174406051
PHONE,SESSION_20260831_163647_ACF1_MOBILE.csv,SESSION_20260831_163647_ACF1,STANDING,NORMAL,TRAIN,2103,39.148,1788174406051,1788174445199
PHONE,SESSION_20260831_163731_FEC3_MOBILE.csv,SESSION_20260831_163731_FEC3,STANDING,NORMAL,TRAIN,2148,45.243,1788174445199,1788174490442
PHONE,SESSION_20260831_163816_B930_MOBILE.csv,SESSION_20260831_163816_B930,STANDING,NORMAL,TRAIN,2237,45.582,1788174490442,1788174536024
PHONE,SESSION_20260831_164303_9A46_MOBILE.csv,SESSION_20260831_164303_9A46,STANDING,NORMAL,TRAIN,1970,38.452,1788174779866,1788174818318
PHONE,SESSION_20260831_171625_1679_MOBILE.csv,SESSION_20260831_171625_1679,STANDING,NORMAL,TRAIN,2022,39.017,1788176783785,1788176822802
PHONE,SESSION_20260831_171705_829A_MOBILE.csv,SESSION_20260831_171705_829A,STANDING,NORMAL,TRAIN,2018,39.724,1788176822802,1788176862526
PHONE,SESSION_20260831_171826_A8E0_MOBILE.csv,SESSION_20260831_171826_A8E0,STANDING,NORMAL,TRAIN,2148,43.599,1788176903004,1788176946603
PHONE,SESSION_20260831_171909_4D4F_MOBILE.csv,SESSION_20260831_171909_4D4F,STANDING,NORMAL,TRAIN,2019,40.102,1788176946603,1788176986705
PHONE,SESSION_20260831_172822_3AE6_MOBILE.csv,SESSION_20260831_172822_3AE6,WALKING,NORMAL,TRAIN,3267,41.653,1788177484168,1788177525821
PHONE,SESSION_20260831_173011_0CB8_MOBILE.csv,SESSION_20260831_173011_0CB8,WALKING,NORMAL,TRAIN,4449,43.201,1788177600264,1788177643465
PHONE,SESSION_20260831_173055_76D2_MOBILE.csv,SESSION_20260831_173055_76D2,WALKING,NORMAL,TRAIN,3501,37.023,1788177643465,1788177680488
PHONE,SESSION_20260831_173129_7B6F_MOBILE.csv,SESSION_20260831_173129_7B6F,WALKING,NORMAL,TRAIN,2520,26.87,1788177680488,1788177707358
PHONE,SESSION_20260831_173200_B2E0_MOBILE.csv,SESSION_20260831_173200_B2E0,WALKING,NORMAL,TRAIN,3835,39.917,1788177707358,1788177747275
PHONE,SESSION_20260831_173316_C862_MOBILE.csv,SESSION_20260831_173316_C862,WALKING,NORMAL,TRAIN,3873,35.457,1788177788262,1788177823719
PHONE,SESSION_20260831_173402_9AE3_MOBILE.csv,SESSION_20260831_173402_9AE3,WALKING,NORMAL,TRAIN,4629,51.539,1788177823719,1788177875258
PHONE,SESSION_20260831_173438_7475_MOBILE.csv,SESSION_20260831_173438_7475,WALKING,NORMAL,TRAIN,3346,26.829,1788177875258,1788177902087
PHONE,SESSION_20260831_173503_BD91_MOBILE.csv,SESSION_20260831_173503_BD91,WALKING,NORMAL,TRAIN,3491,26.441,1788177902087,1788177928528
PHONE,SESSION_20260831_173603_C4E6_MOBILE.csv,SESSION_20260831_173603_C4E6,WALKING,NORMAL,TRAIN,5237,40.662,1788177959705,1788178000367
PHONE,SESSION_20260831_173725_6305_MOBILE.csv,SESSION_20260831_173725_6305,WALKING,NORMAL,TRAIN,4284,39.656,1788178036450,1788178076106
PHONE,SESSION_20260831_173759_CBDB_MOBILE.csv,SESSION_20260831_173759_CBDB,WALKING,NORMAL,TRAIN,4250,33.301,1788178076106,1788178109407
PHONE,SESSION_20260831_173948_41F3_MOBILE.csv,SESSION_20260831_173948_41F3,RUNNING,NORMAL,TRAIN,3438,64.196,1788178148661,1788178212857
PHONE,SESSION_20260831_174019_9A43_MOBILE.csv,SESSION_20260831_174019_9A43,RUNNING,NORMAL,TRAIN,3565,31.648,1788178212857,1788178244505
PHONE,SESSION_20260831_174813_E29D_MOBILE.csv,SESSION_20260831_174813_E29D,RUNNING,NORMAL,TRAIN,3982,478.783,1788178244505,1788178723288
PHONE,SESSION_20260831_174939_A166_MOBILE.csv,SESSION_20260831_174939_A166,RUNNING,NORMAL,TRAIN,3939,35.765,1788178771931,1788178807696
PHONE,SESSION_20260831_175018_4160_MOBILE.csv,SESSION_20260831_175018_4160,RUNNING,NORMAL,TRAIN,4541,43.657,1788178807696,1788178851353
PHONE,SESSION_20260831_175104_D252_MOBILE.csv,SESSION_20260831_175104_D252,RUNNING,NORMAL,TRAIN,3813,40.636,1788178851353,1788178891989
PHONE,SESSION_20260831_175236_CCF1_MOBILE.csv,SESSION_20260831_175236_CCF1,RUNNING,NORMAL,TRAIN,4249,44.603,1788178942192,1788178986795
PHONE,SESSION_20260831_175323_79F2_MOBILE.csv,SESSION_20260831_175323_79F2,RUNNING,NORMAL,TRAIN,4432,48.214,1788178986795,1788179035009
PHONE,SESSION_20260831_175422_CCD1_MOBILE.csv,SESSION_20260831_175422_CCD1,RUNNING,NORMAL,TRAIN,5342,65.946,1788179035009,1788179100955
PHONE,SESSION_20260831_175513_BF00_MOBILE.csv,SESSION_20260831_175513_BF00,RUNNING,NORMAL,TRAIN,4802,46.441,1788179100955,1788179147396
PHONE,SESSION_20260831_175638_9F27_MOBILE.csv,SESSION_20260831_175638_9F27,RUNNING,NORMAL,TRAIN,7354,59.807,1788179191353,1788179251160
PHONE,SESSION_20260831_175745_A4F9_MOBILE.csv,SESSION_20260831_175745_A4F9,RUNNING,NORMAL,TRAIN,5117,50.456,1788179251160,1788179301616
PHONE,SESSION_20260831_175836_DFD1_MOBILE.csv,SESSION_20260831_175836_DFD1,RUNNING,NORMAL,TRAIN,4574,47.255,1788179301616,1788179348871
PHONE,SESSION_20260831_181515_7B5A_MOBILE.csv,SESSION_20260831_181515_7B5A,LYING_DOWN,NORMAL,TRAIN,3537,811.225,1788179570109,1788180381334
PHONE,SESSION_20260831_181627_ECC6_MOBILE.csv,SESSION_20260831_181627_ECC6,LYING_DOWN,NORMAL,TRAIN,4031,81.876,1788180381334,1788180463210
PHONE,SESSION_20260831_181907_7A5B_MOBILE.csv,SESSION_20260831_181907_7A5B,LYING_DOWN,NORMAL,TRAIN,3696,68.049,1788180546351,1788180614400
PHONE,SESSION_20260831_182015_F13A_MOBILE.csv,SESSION_20260831_182015_F13A,LYING_DOWN,NORMAL,TRAIN,2821,51.549,1788180614400,1788180665949
PHONE,SESSION_20260831_182107_9D40_MOBILE.csv,SESSION_20260831_182107_9D40,LYING_DOWN,NORMAL,TRAIN,2885,53.267,1788180665949,1788180719216
PHONE,SESSION_20260831_183344_57D9_MOBILE.csv,SESSION_20260831_183344_57D9,LYING_DOWN,NORMAL,TRAIN,2695,56.497,1788181418227,1788181474724
PHONE,SESSION_20260831_183443_0583_MOBILE.csv,SESSION_20260831_183443_0583,LYING_DOWN,NORMAL,TRAIN,2152,49.81,1788181474724,1788181524534
PHONE,SESSION_20260831_183531_E647_MOBILE.csv,SESSION_20260831_183531_E647,LYING_DOWN,NORMAL,TRAIN,2685,57.541,1788181524534,1788181582075
PHONE,SESSION_20260831_183630_BC88_MOBILE.csv,SESSION_20260831_183630_BC88,LYING_DOWN,NORMAL,TRAIN,2879,61.741,1788181582075,1788181643816
PHONE,SESSION_20260831_183726_9F2C_MOBILE.csv,SESSION_20260831_183726_9F2C,LYING_DOWN,NORMAL,TRAIN,4105,80.203,1788181643816,1788181724019
PHONE,SESSION_20260831_184005_F157_MOBILE.csv,SESSION_20260831_184005_F157,JUMPING,NORMAL,TRAIN,609,19.707,1788181797830,1788181817537
PHONE,SESSION_20260831_184024_7FED_MOBILE.csv,SESSION_20260831_184024_7FED,JUMPING,NORMAL,TRAIN,686,19.925,1788181817537,1788181837462
PHONE,SESSION_20260831_184043_A8B1_MOBILE.csv,SESSION_20260831_184043_A8B1,JUMPING,NORMAL,TRAIN,660,17.733,1788181837462,1788181855195
PHONE,SESSION_20260831_184102_23B5_MOBILE.csv,SESSION_20260831_184102_23B5,JUMPING,NORMAL,TRAIN,815,22.512,1788181855195,1788181877707
PHONE,SESSION_20260831_184122_DE8B_MOBILE.csv,SESSION_20260831_184122_DE8B,JUMPING,NORMAL,TRAIN,771,19.116,1788181877707,1788181896823
PHONE,SESSION_20260831_184201_760C_MOBILE.csv,SESSION_20260831_184201_760C,JUMPING,NORMAL,TRAIN,714,18.797,1788181916478,1788181935275
PHONE,SESSION_20260831_184220_D822_MOBILE.csv,SESSION_20260831_184220_D822,JUMPING,NORMAL,TRAIN,714,18.037,1788181935275,1788181953312
PHONE,SESSION_20260831_184307_3599_MOBILE.csv,SESSION_20260831_184307_3599,JUMPING,NORMAL,TRAIN,1009,33.537,1788181972768,1788182006305
PHONE,SESSION_20260831_184331_B032_MOBILE.csv,SESSION_20260831_184331_B032,JUMPING,NORMAL,TRAIN,649,17.496,1788182006305,1788182023801
PHONE,SESSION_20260831_184348_7FA7_MOBILE.csv,SESSION_20260831_184348_7FA7,JUMPING,NORMAL,TRAIN,849,20.237,1788182023801,1788182044038
PHONE,SESSION_20260831_184445_1B9C_MOBILE.csv,SESSION_20260831_184445_1B9C,JUMPING,NORMAL,TRAIN,2159,21.328,1788182080190,1788182101518
PHONE,SESSION_20260831_184507_65E6_MOBILE.csv,SESSION_20260831_184507_65E6,JUMPING,NORMAL,TRAIN,1753,18.221,1788182101518,1788182119739
PHONE,SESSION_20260831_184542_C4CE_MOBILE.csv,SESSION_20260831_184542_C4CE,JUMPING,NORMAL,TRAIN,1809,17.213,1788182138545,1788182155758
PHONE,SESSION_20260831_184559_F0EE_MOBILE.csv,SESSION_20260831_184559_F0EE,JUMPING,NORMAL,TRAIN,1897,17.287,1788182155767,1788182173054
PHONE,SESSION_20260831_184646_2A01_MOBILE.csv,SESSION_20260831_184646_2A01,SIT_DOWN,NORMAL,TRAIN,386,35.891,1788182173054,1788182208945
PHONE,SESSION_20260831_184658_0DED_MOBILE.csv,SESSION_20260831_184658_0DED,SIT_DOWN,NORMAL,TRAIN,645,14.149,1788182208945,1788182223094
PHONE,SESSION_20260831_184729_19DD_MOBILE.csv,SESSION_20260831_184729_19DD,SIT_DOWN,NORMAL,TRAIN,1159,34.38,1788182223094,1788182257474
PHONE,SESSION_20260831_185307_C9E6_MOBILE.csv,SESSION_20260831_185307_C9E6,SIT_DOWN,NORMAL,TRAIN,822,10.232,1788182582833,1788182593065
PHONE,SESSION_20260831_185318_C2F9_MOBILE.csv,SESSION_20260831_185318_C2F9,SIT_DOWN,NORMAL,TRAIN,655,10.527,1788182593065,1788182603592
PHONE,SESSION_20260831_185358_065E_MOBILE.csv,SESSION_20260831_185358_065E,SIT_DOWN,NORMAL,TRAIN,665,39.322,1788182603592,1788182642914
PHONE,SESSION_20260831_185412_B229_MOBILE.csv,SESSION_20260831_185412_B229,SIT_DOWN,NORMAL,TRAIN,496,5.836,1788182650480,1788182656316
PHONE,SESSION_20260831_185443_04FB_MOBILE.csv,SESSION_20260831_185443_04FB,SIT_DOWN,NORMAL,TRAIN,1383,25.876,1788182666931,1788182692807
PHONE,SESSION_20260831_185459_8B2B_MOBILE.csv,SESSION_20260831_185459_8B2B,SIT_DOWN,NORMAL,TRAIN,1011,13.685,1788182692807,1788182706492
PHONE,SESSION_20260831_185938_9003_MOBILE.csv,SESSION_20260831_185938_9003,SIT_DOWN,NORMAL,TRAIN,1072,12.221,1788182973896,1788182986117
PHONE,SESSION_20260831_190004_3EA5_MOBILE.csv,SESSION_20260831_190004_3EA5,SIT_DOWN,NORMAL,TRAIN,1271,14.153,1788182999182,1788183013335
PHONE,SESSION_20260831_190018_C3C2_MOBILE.csv,SESSION_20260831_190018_C3C2,SIT_DOWN,NORMAL,TRAIN,797,10.937,1788183013335,1788183024272
PHONE,SESSION_20260831_190029_2894_MOBILE.csv,SESSION_20260831_190029_2894,SIT_DOWN,NORMAL,TRAIN,947,11.691,1788183024272,1788183035963
PHONE,SESSION_20260831_190040_EF4F_MOBILE.csv,SESSION_20260831_190040_EF4F,SIT_DOWN,NORMAL,TRAIN,729,9.633,1788183035963,1788183045596
PHONE,SESSION_20260831_190233_1AD8_MOBILE.csv,SESSION_20260831_190233_1AD8,STAND_UP,NORMAL,TRAIN,683,101.153,1788183057241,1788183158394
PHONE,SESSION_20260831_190319_E4C6_MOBILE.csv,SESSION_20260831_190319_E4C6,STAND_UP,NORMAL,TRAIN,959,13.158,1788183192744,1788183205902
PHONE,SESSION_20260831_190349_D616_MOBILE.csv,SESSION_20260831_190349_D616,STAND_UP,NORMAL,TRAIN,784,9.392,1788183225877,1788183235269
PHONE,SESSION_20260831_190358_DF50_MOBILE.csv,SESSION_20260831_190358_DF50,STAND_UP,NORMAL,TRAIN,778,8.767,1788183235269,1788183244036
PHONE,SESSION_20260831_190413_B561_MOBILE.csv,SESSION_20260831_190413_B561,STAND_UP,NORMAL,TRAIN,788,15.294,1788183244036,1788183259330
PHONE,SESSION_20260831_190454_5522_MOBILE.csv,SESSION_20260831_190454_5522,STAND_UP,NORMAL,TRAIN,1305,44.027,1788183259330,1788183303357
PHONE,SESSION_20260831_190510_953E_MOBILE.csv,SESSION_20260831_190510_953E,STAND_UP,NORMAL,TRAIN,1092,14.696,1788183303357,1788183318053
PHONE,SESSION_20260831_190523_2C44_MOBILE.csv,SESSION_20260831_190523_2C44,STAND_UP,NORMAL,TRAIN,1234,14.016,1788183318053,1788183332069
PHONE,SESSION_20260831_190536_E891_MOBILE.csv,SESSION_20260831_190536_E891,STAND_UP,NORMAL,TRAIN,1000,11.969,1788183332069,1788183344038
PHONE,SESSION_20260831_190549_7234_MOBILE.csv,SESSION_20260831_190549_7234,STAND_UP,NORMAL,TRAIN,928,12.526,1788183344038,1788183356564
PHONE,SESSION_20260831_190601_7F3D_MOBILE.csv,SESSION_20260831_190601_7F3D,STAND_UP,NORMAL,TRAIN,796,10.178,1788183356564,1788183366742
PHONE,SESSION_20260831_190613_5074_MOBILE.csv,SESSION_20260831_190613_5074,STAND_UP,NORMAL,TRAIN,666,11.709,1788183366742,1788183378451
PHONE,SESSION_20260831_190625_9F6E_MOBILE.csv,SESSION_20260831_190625_9F6E,STAND_UP,NORMAL,TRAIN,584,11.073,1788183378451,1788183389524
PHONE,SESSION_20260831_190648_C7C9_MOBILE.csv,SESSION_20260831_190648_C7C9,PICKING_UP_OBJECT,NORMAL,TRAIN,1067,26.095,1788183389524,1788183415619
PHONE,SESSION_20260831_190707_2C76_MOBILE.csv,SESSION_20260831_190707_2C76,PICKING_UP_OBJECT,NORMAL,TRAIN,850,17.681,1788183415619,1788183433300
PHONE,SESSION_20260831_190716_4DFA_MOBILE.csv,SESSION_20260831_190716_4DFA,PICKING_UP_OBJECT,NORMAL,TRAIN,1317,12.401,1788183433300,1788183445701
PHONE,SESSION_20260831_190800_D044_MOBILE.csv,SESSION_20260831_190800_D044,PICKING_UP_OBJECT,NORMAL,TRAIN,982,13.233,1788183473773,1788183487006
PHONE,SESSION_20260831_190811_77A9_MOBILE.csv,SESSION_20260831_190811_77A9,PICKING_UP_OBJECT,NORMAL,TRAIN,746,9.56,1788183487006,1788183496566
PHONE,SESSION_20260831_190830_629B_MOBILE.csv,SESSION_20260831_190830_629B,PICKING_UP_OBJECT,NORMAL,TRAIN,595,6.533,1788183507752,1788183514285
PHONE,SESSION_20260831_202728_7C42_MOBILE.csv,SESSION_20260831_202728_7C42,FALL_FORWARD,FALL,TRAIN,3110,4745.981,1788183524560,1788188270541
PHONE,SESSION_20260831_202953_7159_MOBILE.csv,SESSION_20260831_202953_7159,FALL_FORWARD,FALL,TRAIN,6746,63.509,1788188377610,1788188441119
PHONE,SESSION_20260831_223700_C8CE_MOBILE.csv,SESSION_20260831_223700_C8CE,FALL_FORWARD,FALL,TRAIN,3034,37.071,1788196005088,1788196042159
PHONE,SESSION_20260831_223735_F835_MOBILE.csv,SESSION_20260831_223735_F835,FALL_FORWARD,FALL,TRAIN,5466,51.802,1788196042159,1788196093961
PHONE,SESSION_20260831_223844_D2B3_MOBILE.csv,SESSION_20260831_223844_D2B3,FALL_FORWARD,FALL,TRAIN,3680,56.519,1788196093961,1788196150480
PHONE,SESSION_20260831_223951_2FD8_MOBILE.csv,SESSION_20260831_223951_2FD8,FALL_FORWARD,FALL,TRAIN,6470,86.063,1788196150480,1788196236543
PHONE,SESSION_20260831_224048_9141_MOBILE.csv,SESSION_20260831_224048_9141,FALL_FORWARD,FALL,TRAIN,5661,52.112,1788196236543,1788196288655
PHONE,SESSION_20260831_224242_390B_MOBILE.csv,SESSION_20260831_224242_390B,FALL_FORWARD,FALL,TRAIN,6180,57.456,1788196348287,1788196405743
PHONE,SESSION_20260831_224340_A708_MOBILE.csv,SESSION_20260831_224340_A708,FALL_FORWARD,FALL,TRAIN,5733,54.982,1788196405743,1788196460725
PHONE,SESSION_20260831_225519_C8BE_MOBILE.csv,SESSION_20260831_225519_C8BE,FALL_FORWARD,FALL,TRAIN,3140,648.721,1788196492757,1788197141478
PHONE,SESSION_20260831_225646_6AE0_MOBILE.csv,SESSION_20260831_225646_6AE0,FALL_FORWARD,FALL,TRAIN,4580,43.592,1788197195229,1788197238821
PHONE,SESSION_20260831_225729_CFB5_MOBILE.csv,SESSION_20260831_225729_CFB5,FALL_FORWARD,FALL,TRAIN,4285,39.915,1788197238821,1788197278736
PHONE,SESSION_20260831_225813_E318_MOBILE.csv,SESSION_20260831_225813_E318,FALL_FORWARD,FALL,TRAIN,3785,41.257,1788197278736,1788197319993
PHONE,SESSION_20260831_230016_8691_MOBILE.csv,SESSION_20260831_230016_8691,FALL_FORWARD,FALL,TRAIN,2718,77.896,1788197358028,1788197435924
PHONE,SESSION_20260831_230214_E70F_MOBILE.csv,SESSION_20260831_230214_E70F,FALL_FORWARD,FALL,TRAIN,5358,136.385,1788197435924,1788197572309
PHONE,SESSION_20260831_230904_01BA_MOBILE.csv,SESSION_20260831_230904_01BA,FALL_FORWARD,FALL,TRAIN,5928,123.373,1788197863080,1788197986453
PHONE,SESSION_20260831_231227_8682_MOBILE.csv,SESSION_20260831_231227_8682,FALL_BACKWARD,FALL,TRAIN,4800,195.486,1788197986453,1788198181939
PHONE,SESSION_20260831_231518_CEC8_MOBILE.csv,SESSION_20260831_231518_CEC8,FALL_BACKWARD,FALL,TRAIN,5295,120.307,1788198235306,1788198355613
PHONE,SESSION_20260831_231631_604A_MOBILE.csv,SESSION_20260831_231631_604A,FALL_BACKWARD,FALL,TRAIN,6143,64.223,1788198370935,1788198435158
PHONE,SESSION_20260831_231818_E0B0_MOBILE.csv,SESSION_20260831_231818_E0B0,FALL_BACKWARD,FALL,TRAIN,5061,105.638,1788198435158,1788198540796
PHONE,SESSION_20260831_232153_9634_MOBILE.csv,SESSION_20260831_232153_9634,FALL_BACKWARD,FALL,TRAIN,4956,94.745,1788198654148,1788198748893
PHONE,SESSION_20260831_232627_1B99_MOBILE.csv,SESSION_20260831_232627_1B99,FALL_BACKWARD,FALL,TRAIN,7647,292.476,1788198748893,1788199041369
PHONE,SESSION_20260831_233510_0414_MOBILE.csv,SESSION_20260831_233510_0414,FALL_BACKWARD,FALL,TRAIN,10980,283.149,1788199305414,1788199588563
PHONE,SESSION_20260831_233856_B3A7_MOBILE.csv,SESSION_20260831_233856_B3A7,FALL_BACKWARD,FALL,TRAIN,9632,216.122,1788199588563,1788199804685
PHONE,SESSION_20260831_234508_D126_MOBILE.csv,SESSION_20260831_234508_D126,FALL_BACKWARD,FALL,TRAIN,4599,336.836,1788199804685,1788200141521
PHONE,SESSION_20260831_234547_F203_MOBILE.csv,SESSION_20260831_234547_F203,FALL_BACKWARD,FALL,TRAIN,5094,42.252,1788200141521,1788200183773
PHONE,SESSION_20260831_234639_FFF0_MOBILE.csv,SESSION_20260831_234639_FFF0,FALL_BACKWARD,FALL,TRAIN,3884,43.051,1788200183773,1788200226824
PHONE,SESSION_20260831_234718_56DE_MOBILE.csv,SESSION_20260831_234718_56DE,FALL_BACKWARD,FALL,TRAIN,3738,38.652,1788200226824,1788200265476
PHONE,SESSION_20260831_234805_686E_MOBILE.csv,SESSION_20260831_234805_686E,FALL_BACKWARD,FALL,TRAIN,5432,58.112,1788200265476,1788200323588
PHONE,SESSION_20260831_235124_CFF9_MOBILE.csv,SESSION_20260831_235124_CFF9,FALL_BACKWARD,FALL,TRAIN,4186,190.803,1788200323588,1788200514391
PHONE,SESSION_20260831_235219_70D6_MOBILE.csv,SESSION_20260831_235219_70D6,FALL_BACKWARD,FALL,TRAIN,5251,62.093,1788200514391,1788200576484
PHONE,SESSION_20260831_235428_5E49_MOBILE.csv,SESSION_20260831_235428_5E49,FALL_BACKWARD,FALL,TRAIN,4596,47.581,1788200653610,1788200701191
PHONE,SESSION_20260831_235611_79E7_MOBILE.csv,SESSION_20260831_235611_79E7,FALL_LEFT,FALL,TRAIN,2119,44.96,1788200741162,1788200786122
PHONE,SESSION_20260831_235703_2821_MOBILE.csv,SESSION_20260831_235703_2821,FALL_LEFT,FALL,TRAIN,2262,24.603,1788200815221,1788200839824
PHONE,SESSION_20260831_235848_EE0A_MOBILE.csv,SESSION_20260831_235848_EE0A,FALL_LEFT,FALL,TRAIN,1097,26.288,1788200922507,1788200948795
PHONE,SESSION_20260831_235913_B9E2_MOBILE.csv,SESSION_20260831_235913_B9E2,FALL_LEFT,FALL,TRAIN,33,5.576,1788200948795,1788200954371
PHONE,SESSION_20260831_235916_E71B_MOBILE.csv,SESSION_20260831_235916_E71B,FALL_LEFT,FALL,TRAIN,1796,35.834,1788200954371,1788200990205
PHONE,SESSION_20260901_000343_2ACF_MOBILE.csv,SESSION_20260901_000343_2ACF,FALL_LEFT,FALL,TRAIN,1224,163.975,1788201082466,1788201246441
